Seats,Displacement,Length,Width,Height,Wheelbase,No_of_Cylinders,Fuel Tank Capacity,Boot Space,Fuel Efficiency,Engine Size,Horsepower,Maker_Citroen,Maker_Honda,Maker_Hyundai,Maker_Kia,Maker_Mahindra,Maker_Nissan,Maker_Renault,Maker_Tata,Maker_Toyota,Maker_Volkswagen,Type_Compact SUV,Type_Compact Sedan,Type_Hatchback,Type_MPV,Type_MUV,Type_Mid Size SUV,Type_SUV,Type_Sedan,Type_Sports Car,Fuel_Diesel,Fuel_Petrol,Fuel_Petrol + CNG,Fuel_Petrol Hybrid,Transmission_4 AT,Transmission_5 MT,Transmission_6  iMT,Transmission_6 AT,Transmission_6 MT,Transmission_6 MT with iMT,Transmission_6 TC Automatic,Transmission_6 iMT,Transmission_6-Speed AT,Transmission_6-Speed DCT,Transmission_6-Speed MT,Transmission_7 DCT,Transmission_7-Speed CVT,Transmission_7-Speed DSG,Transmission_7-Speed DSG 4MOTION,Transmission_8 AT,Transmission_AMT,Transmission_CVT,Transmission_DCT,Transmission_IVT,Transmission_MT,Transmission_Single,Transmission_iMT,Drive_2 WD,Drive_2WD,Drive_4 WD,Drive_4WD,Drive_AWD,Emission Type_BS VI,Emission Type_Euro 6
1.4329651359918285,1.1647307408919338,0.40119535863094574,0.24647390410691944,2.7265913531569814,0.36213522868543946,0.33195306515464584,1.028453306470572,0.8221595463527812,18.02894736842105,1.164730740891934,1.9576226925597844,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
3.398536782706284,1.1647307408919338,0.40119535863094574,0.24647390410691944,2.7265913531569814,0.36213522868543946,0.33195306515464584,1.028453306470572,0.8221595463527812,18.02894736842105,1.164730740891934,1.9576226925597844,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1.4329651359918285,-0.20100272176074316,0.7974364648707944,0.8283808366507388,0.9584337929579695,0.9861592469871964,0.33195306515464584,-0.33987512703104755,-1.8849511550527178,17.0,-0.2010027217607431,-0.38950550350458973,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.5326065107226267,-0.7973928801243576,-1.0148290597920797,0.25912405481439377,-0.21767100952734622,-0.26188878961631745,-2.2406831897938617,-0.6135408137313715,-1.2131866476669089,17.0,-0.7973928801243576,-0.38950550350458973,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.5326065107226267,-0.7973928801243576,-1.0148290597920797,0.25912405481439377,-0.21767100952734622,-0.26188878961631745,-2.2406831897938617,-0.6135408137313715,-1.2131866476669089,17.0,-0.7973928801243576,-0.38950550350458973,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.5326065107226267,-0.20100272176074316,-1.0148290597920797,0.25912405481439377,-0.21767100952734622,-0.26188878961631745,0.33195306515464584,-0.6135408137313715,-1.2131866476669089,20.0,-0.2010027217607431,-0.38950550350458973,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.5326065107226267,-0.20100272176074316,-1.0148290597920797,0.25912405481439377,-0.21767100952734622,-0.26188878961631745,0.33195306515464584,-0.6135408137313715,-1.2131866476669089,17.5,-0.2010027217607431,-0.38950550350458973,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.5326065107226267,0.7989447770955838,1.1353164779435336,1.1319844536301227,0.8064202470585069,0.9081562446994768,0.33195306515464584,1.028453306470572,0.0,18.02894736842105,0.7989447770955835,0.6536625836351321,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1.4329651359918285,0.7989447770955838,1.1353164779435336,1.1319844536301227,0.8064202470585069,0.9081562446994768,0.33195306515464584,1.028453306470572,0.0,18.02894736842105,0.7989447770955835,0.6536625836351321,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.5326065107226267,0.7989447770955838,1.1353164779435336,1.1319844536301227,0.8064202470585069,0.9081562446994768,0.33195306515464584,1.028453306470572,0.0,18.02894736842105,0.7989447770955835,0.6536625836351321,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1.4329651359918285,0.7989447770955838,1.1353164779435336,1.1319844536301227,0.8064202470585069,0.9081562446994768,0.33195306515464584,1.028453306470572,0.0,18.02894736842105,0.7989447770955835,0.6536625836351321,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.5326065107226267,1.19653821600466,1.1353164779435336,1.1319844536301227,0.8064202470585069,0.9081562446994768,0.33195306515464584,1.028453306470572,0.0,18.02894736842105,1.19653821600466,1.9576226925597844,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1.4329651359918285,1.19653821600466,1.1353164779435336,1.1319844536301227,0.8064202470585069,0.9081562446994768,0.33195306515464584,1.028453306470572,0.0,18.02894736842105,1.19653821600466,1.9576226925597844,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.5326065107226267,1.19653821600466,1.1353164779435336,1.1319844536301227,0.8064202470585069,0.9081562446994768,0.33195306515464584,1.028453306470572,0.0,18.02894736842105,1.19653821600466,1.9576226925597844,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1.4329651359918285,1.19653821600466,1.1353164779435336,1.1319844536301227,0.8064202470585069,0.9081562446994768,0.33195306515464584,1.028453306470572,0.0,18.02894736842105,1.19653821600466,1.9576226925597844,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1.4329651359918285,1.19653821600466,1.1353164779435336,1.1319844536301227,0.8064202470585069,0.9081562446994768,0.33195306515464584,1.028453306470572,0.0,18.02894736842105,1.19653821600466,1.9576226925597844,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
-1.515392334079854,1.1647307408919338,-1.0455454246168743,0.24647390410691944,1.5184836989033579,-1.4319338239321118,0.33195306515464584,0.7547876197702482,0.0,15.2,1.164730740891934,1.9576226925597844,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
-1.515392334079854,1.1647307408919338,-1.0455454246168743,0.6892291788685211,1.5184836989033579,-1.4319338239321118,0.33195306515464584,0.7547876197702482,0.0,15.2,1.164730740891934,1.9576226925597844,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
-1.515392334079854,1.1647307408919338,-1.0455454246168743,0.6892291788685211,1.5184836989033579,-1.4319338239321118,0.33195306515464584,0.7547876197702482,0.0,9.0,1.164730740891934,1.9576226925597844,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
-1.515392334079854,0.7929808755119476,-1.0455454246168743,0.24647390410691944,1.5184836989033579,-1.4319338239321118,0.33195306515464584,0.7547876197702482,0.0,15.2,0.7929808755119476,0.6536625836351321,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
-1.515392334079854,0.7929808755119476,-1.0455454246168743,0.6892291788685211,1.5184836989033579,-1.4319338239321118,0.33195306515464584,0.7547876197702482,0.0,15.2,0.7929808755119476,0.6536625836351321,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
-1.515392334079854,0.7929808755119476,-1.0455454246168743,0.6892291788685211,1.5184836989033579,-1.4319338239321118,0.33195306515464584,0.7547876197702482,0.0,15.2,0.7929808755119476,0.6536625836351321,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
-0.5326065107226267,-0.2705815735698315,-1.0148290597920797,-0.13303061711731054,-0.11366174128034551,-1.0419188124935137,0.33195306515464584,-0.0662094403307236,-0.5013167965565739,17.03,-0.27058157356983176,-0.38950550350458973,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.5326065107226267,-0.2705815735698315,-1.0148290597920797,-0.13303061711731054,-0.11366174128034551,-1.0419188124935137,0.33195306515464584,-0.0662094403307236,-0.5013167965565739,18.76,-0.27058157356983176,-0.38950550350458973,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1.4329651359918285,2.2998600089773467,1.4424801261914786,0.6892291788685211,1.446477282424665,0.869154743555617,0.33195306515464584,2.8528912178060652,-0.8221595463527812,14.4,2.299860008977346,1.9576226925597844,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1.4329651359918285,2.2998600089773467,1.4424801261914786,0.6892291788685211,1.446477282424665,0.869154743555617,0.33195306515464584,2.8528912178060652,-0.8221595463527812,14.2,2.299860008977346,1.9576226925597844,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1.4329651359918285,2.2998600089773467,1.4424801261914786,0.6892291788685211,1.446477282424665,0.869154743555617,0.33195306515464584,2.8528912178060652,-0.8221595463527812,14.2,2.299860008977346,1.9576226925597844,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1.4329651359918285,2.2998600089773467,1.4424801261914786,0.6892291788685211,1.446477282424665,0.869154743555617,0.33195306515464584,2.8528912178060652,-0.8221595463527812,14.2,2.299860008977346,1.9576226925597844,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1.4329651359918285,2.2998600089773467,1.4424801261914786,0.6892291788685211,1.446477282424665,0.869154743555617,0.33195306515464584,2.8528912178060652,-0.8221595463527812,14.2,2.299860008977346,1.9576226925597844,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1.4329651359918285,2.2998600089773467,1.4424801261914786,0.6892291788685211,1.446477282424665,0.869154743555617,0.33195306515464584,2.8528912178060652,-0.8221595463527812,14.2,2.299860008977346,1.9576226925597844,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1.4329651359918285,2.1785940101100785,1.4424801261914786,0.6892291788685211,1.446477282424665,0.869154743555617,0.33195306515464584,2.8528912178060652,-0.8221595463527812,14.2,2.178594010110078,1.9576226925597844,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1.4329651359918285,2.1785940101100785,1.4424801261914786,0.6892291788685211,1.446477282424665,0.869154743555617,0.33195306515464584,2.8528912178060652,-0.8221595463527812,14.2,2.178594010110078,1.9576226925597844,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.5326065107226267,-0.7973928801243576,-1.0301872422044769,-0.7022873989536556,-1.2337615531711223,-0.8859128079180744,0.33195306515464584,-1.0696502915652446,-0.6015801558678887,22.35,-0.7973928801243576,-0.38950550350458973,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
-0.5326065107226267,-0.7973928801243576,-1.0301872422044769,-0.7022873989536556,-1.2337615531711223,-0.8859128079180744,0.33195306515464584,-1.0696502915652446,-0.6015801558678887,22.94,-0.7973928801243576,-0.38950550350458973,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.5326065107226267,-0.7973928801243576,-1.5984399914631748,-1.524547194939487,-1.0737472943295827,-1.4319338239321118,0.33195306515464584,-1.0696502915652446,-1.1831076398735143,21.0,-0.7973928801243576,-0.38950550350458973,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.5326065107226267,-0.7973928801243576,-1.5984399914631748,-1.524547194939487,-1.0737472943295827,-1.4319338239321118,0.33195306515464584,-1.0696502915652446,-1.1831076398735143,21.0,-0.7973928801243576,-0.38950550350458973,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.5326065107226267,-0.7973928801243576,-1.5984399914631748,-1.524547194939487,-1.0737472943295827,-1.4319338239321118,0.33195306515464584,-1.0696502915652446,-1.1831076398735143,22.0,-0.7973928801243576,-0.38950550350458973,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.5326065107226267,-1.1929983518388885,-1.5984399914631748,-1.524547194939487,-1.0737472943295827,-1.4319338239321118,0.33195306515464584,-1.0696502915652446,-1.1831076398735143,21.0,-1.1929983518388887,-1.3022775797518462,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.5326065107226267,-0.7973928801243576,-1.0148290597920797,-0.32278287772942554,-1.1937579884607374,-0.4178947941917567,0.33195306515464584,-1.0696502915652446,-0.5213694684188368,20.35,-0.7973928801243576,-0.38950550350458973,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.5326065107226267,-0.7973928801243576,-1.0148290597920797,-0.32278287772942554,-1.1937579884607374,-0.4178947941917567,0.33195306515464584,-1.0696502915652446,-0.5213694684188368,19.65,-0.7973928801243576,-0.38950550350458973,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
-0.5326065107226267,-1.1929983518388885,-1.0148290597920797,-0.32278287772942554,-1.1937579884607374,-0.4178947941917567,0.33195306515464584,-1.0696502915652446,-0.5213694684188368,20.25,-1.1929983518388887,-1.3022775797518462,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.5326065107226267,-1.1929983518388885,-1.0148290597920797,-0.32278287772942554,-1.1937579884607374,-0.4178947941917567,0.33195306515464584,-1.0696502915652446,-0.5213694684188368,20.25,-1.1929983518388887,-1.3022775797518462,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
-0.5326065107226267,-0.20895459053892468,-1.0148290597920797,-0.32278287772942554,-1.1937579884607374,-0.4178947941917567,0.33195306515464584,-1.0696502915652446,-0.5213694684188368,25.2,-0.20895459053892465,-0.38950550350458973,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.5326065107226267,-1.1929983518388885,-1.0148290597920797,-0.32278287772942554,-1.1937579884607374,-0.4178947941917567,0.33195306515464584,-1.0696502915652446,-0.5213694684188368,20.25,-1.1929983518388887,-1.3022775797518462,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.5326065107226267,-1.1929983518388885,-1.0148290597920797,-0.32278287772942554,-1.1937579884607374,-0.4178947941917567,0.33195306515464584,-1.0696502915652446,-0.5213694684188368,20.25,-1.1929983518388887,-1.3022775797518462,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
-0.5326065107226267,-0.20100272176074316,0.3520491749112746,-0.9046898102732448,-1.433779376723047,-0.26188878961631745,0.33195306515464584,-0.33987512703104755,1.0226862649754107,17.7,-0.2010027217607431,-0.38950550350458973,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.5326065107226267,-0.20100272176074316,0.3520491749112746,-0.9046898102732448,-1.433779376723047,-0.26188878961631745,0.33195306515464584,-0.33987512703104755,1.0226862649754107,18.4,-0.2010027217607431,-0.38950550350458973,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
-0.5326065107226267,-0.20895459053892468,0.3520491749112746,-0.9046898102732448,-1.433779376723047,-0.26188878961631745,0.33195306515464584,-0.33987512703104755,1.0226862649754107,25.0,-0.20895459053892465,-0.38950550350458973,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.5326065107226267,-0.20895459053892468,0.3520491749112746,-0.9046898102732448,-1.433779376723047,-0.26188878961631745,0.33195306515464584,-0.33987512703104755,1.0226862649754107,21.3,-0.20895459053892465,-0.38950550350458973,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.5326065107226267,-1.1929983518388885,0.3520491749112746,-0.9046898102732448,-1.433779376723047,-0.26188878961631745,0.33195306515464584,-0.33987512703104755,1.0226862649754107,19.2,-1.1929983518388887,-1.3022775797518462,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
-0.5326065107226267,-0.7973928801243576,-1.0148290597920797,-1.524547194939487,-1.0737472943295827,-1.4319338239321118,0.33195306515464584,-1.0696502915652446,0.24063206234715545,21.0,-0.7973928801243576,-0.38950550350458973,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.5326065107226267,-0.7973928801243576,-1.0148290597920797,-1.524547194939487,-1.0737472943295827,-1.4319338239321118,0.33195306515464584,-1.0696502915652446,0.24063206234715545,20.0,-0.7973928801243576,-0.38950550350458973,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
